customer_id,week,post,treated,weekly_active_days,weekly_sessions,weekly_transactions
3996,-2,0,0,1.601,2.81,1.68
3997,-2,0,0,0.413,0.87,0.48
3998,-2,0,1,1.991,5.72,3.95
3999,-2,0,0,1.73,3.48,2.85
4000,-2,0,1,1.364,2.86,1.43
4001,-2,0,1,1.512,4.27,2.0
4002,-2,0,0,0.0,0.0,0.0
4003,-2,0,1,2.327,4.91,3.59
4004,-2,0,1,2.096,5.84,2.74
4005,-2,0,0,0.0,0.0,0.0
4006,-2,0,0,2.849,9.03,7.0
4007,-2,0,1,0.676,2.22,1.06
4008,-2,0,0,1.989,5.46,3.12
4009,-2,0,1,1.59,2.35,1.59
4010,-2,0,0,0.082,1.19,0.86
4011,-2,0,1,2.14,11.42,7.89
4012,-2,0,0,1.17,2.35,1.53
4013,-2,0,1,0.627,1.17,0.63
4014,-2,0,1,1.197,2.58,1.18
4015,-2,0,1,0.091,1.19,0.89
4016,-2,0,0,1.718,5.42,4.28
4017,-2,0,1,2.425,5.48,3.65
4018,-2,0,0,1.085,3.92,2.5
4019,-2,0,1,1.284,2.64,1.89
4020,-2,0,0,1.757,5.97,3.56
4021,-2,0,0,2.573,8.95,6.36
4022,-2,0,1,1.369,5.18,3.67
4023,-2,0,0,2.633,7.36,5.46
4024,-2,0,1,2.328,7.06,4.46
4025,-2,0,1,1.809,3.09,2.07
4026,-2,0,0,1.248,3.02,2.23
4027,-2,0,0,1.893,6.49,5.96
4028,-2,0,1,0.899,3.73,2.53
4029,-2,0,0,2.22,6.31,3.79
4030,-2,0,0,1.991,6.03,4.24
4031,-2,0,0,1.401,5.09,3.09
4032,-2,0,1,2.207,4.92,3.87
4033,-2,0,1,0.597,3.5,2.9
4034,-2,0,0,1.513,2.83,1.56
4035,-2,0,1,2.178,5.69,3.6
4036,-2,0,0,0.0,2.0,1.15
4037,-2,0,1,2.188,4.47,3.42
4038,-2,0,1,0.617,2.34,2.21
4039,-2,0,0,1.961,6.44,4.46
4040,-2,0,1,0.674,1.62,1.0
4041,-2,0,0,1.598,6.09,4.65
4042,-2,0,0,0.0,1.0,0.63
4043,-2,0,0,1.713,4.42,3.35
4044,-2,0,0,1.421,2.63,1.45
4045,-2,0,0,2.262,5.05,2.79
4046,-2,0,0,1.743,4.23,3.08
4047,-2,0,0,2.957,7.15,4.26
4048,-2,0,1,2.03,6.88,4.11
4049,-2,0,0,1.273,3.88,2.66
4050,-2,0,0,0.0,0.0,0.0
4051,-2,0,0,2.398,6.13,4.43
4052,-2,0,1,0.785,2.56,1.88
4053,-2,0,0,1.8,5.62,3.53
4054,-2,0,0,0.16,2.41,1.65
4055,-2,0,0,0.713,2.91,1.9
4056,-2,0,0,0.0,0.0,0.0
4057,-2,0,0,2.543,8.32,6.0
4058,-2,0,0,0.0,2.0,1.35
4059,-2,0,0,1.431,4.14,2.98
4060,-2,0,1,0.0,1.0,0.62
4061,-2,0,0,1.263,4.53,2.95
4062,-2,0,1,0.966,3.7,2.67
4063,-2,0,0,3.234,9.02,4.7
4064,-2,0,1,1.71,2.62,1.88
4065,-2,0,1,1.777,5.56,3.43
4066,-2,0,0,0.399,1.8,1.46
4067,-2,0,1,2.561,6.59,3.8
4068,-2,0,0,2.232,5.3,3.86
4069,-2,0,1,0.0,1.0,0.69
4070,-2,0,0,0.942,1.64,1.19
4071,-2,0,1,1.982,5.0,3.95
4072,-2,0,0,1.451,2.41,1.77
4073,-2,0,1,1.511,2.92,2.0
4074,-2,0,0,1.224,4.66,2.42
4075,-2,0,0,1.424,3.42,1.66
4076,-2,0,0,1.248,4.07,2.61
4077,-2,0,1,0.29,0.67,0.39
4078,-2,0,1,0.0,1.0,0.83
4079,-2,0,1,1.131,4.1,3.29
4080,-2,0,1,1.69,3.89,1.98
4081,-2,0,0,0.44,1.91,1.14
4082,-2,0,1,1.274,3.42,1.85
4083,-2,0,0,0.71,4.39,2.54
4084,-2,0,0,1.001,3.18,2.9
4085,-2,0,0,0.67,4.3,2.68
4086,-2,0,0,2.378,6.37,3.4
4087,-2,0,1,0.401,1.0,0.83
4088,-2,0,0,1.27,3.93,1.61
4089,-2,0,0,1.915,4.69,3.43
4090,-2,0,0,1.907,5.47,3.52
4091,-2,0,1,2.485,5.39,2.81
4092,-2,0,0,1.631,4.55,2.75
4093,-2,0,0,1.441,4.35,2.61
4094,-2,0,1,1.646,3.23,2.43
4095,-2,0,1,1.9,3.83,2.81
4096,-2,0,1,2.181,4.88,1.82
4097,-2,0,0,2.422,5.51,4.28
4098,-2,0,0,0.0,2.0,0.73
4099,-2,0,0,2.169,4.73,2.62
4100,-2,0,0,2.28,4.66,3.21
4101,-2,0,1,1.741,6.43,3.86
4102,-2,0,1,1.418,6.93,4.69
4103,-2,0,1,1.389,3.81,2.97
4104,-2,0,1,0.732,1.9,1.57
4105,-2,0,0,0.798,4.95,2.9
4106,-2,0,0,0.655,1.57,0.87
4107,-2,0,1,1.498,4.04,3.03
4108,-2,0,1,0.629,4.31,3.29
4109,-2,0,0,0.0,1.0,0.78
4110,-2,0,0,0.822,1.95,1.38
4111,-2,0,1,0.186,0.34,0.26
4112,-2,0,0,1.342,3.5,1.9
4113,-2,0,0,0.927,2.48,2.02
4114,-2,0,0,1.084,4.22,2.97
4115,-2,0,0,2.17,6.94,4.89
4116,-2,0,0,0.82,1.68,1.19
4117,-2,0,1,1.604,4.57,2.55
4118,-2,0,0,0.094,1.18,0.94
4119,-2,0,0,1.713,4.22,3.23
4120,-2,0,0,2.076,7.65,3.77
4121,-2,0,0,0.0,1.0,0.7
4122,-2,0,0,1.041,3.0,2.57
4123,-2,0,0,2.185,5.92,4.94
4124,-2,0,0,2.907,8.86,5.82
4125,-2,0,1,1.277,4.83,2.33
4126,-2,0,0,1.726,5.38,3.58
4127,-2,0,1,2.206,3.38,2.71
4128,-2,0,0,0.397,1.78,1.33
4129,-2,0,1,1.458,2.89,1.82
4130,-2,0,0,0.742,1.52,1.13
4131,-2,0,1,0.845,2.49,0.57
4132,-2,0,0,0.23,1.55,0.85
4133,-2,0,0,2.369,6.46,4.07
4134,-2,0,0,1.108,2.47,1.67
4135,-2,0,1,2.594,6.18,3.94
4136,-2,0,1,2.774,5.82,4.45
4137,-2,0,0,1.687,3.83,2.75
4138,-2,0,0,0.0,3.0,2.15
4139,-2,0,1,0.637,0.97,0.64
4140,-2,0,1,2.078,6.38,3.47
4141,-2,0,0,1.545,5.57,3.92
4142,-2,0,1,1.423,3.31,1.77
4143,-2,0,1,0.95,2.98,2.44
4144,-2,0,1,1.548,4.57,2.35
4145,-2,0,0,2.298,5.11,3.18
4146,-2,0,1,2.08,5.41,4.4
4147,-2,0,0,2.104,4.85,3.87
4148,-2,0,1,1.157,3.83,2.73
4149,-2,0,1,0.451,0.94,0.48
4150,-2,0,0,0.355,1.82,1.25
4151,-2,0,0,0.31,0.69,0.37
4152,-2,0,0,0.0,2.0,1.42
4153,-2,0,0,1.019,3.39,2.51
4154,-2,0,1,0.854,1.9,1.44
4155,-2,0,0,0.92,5.4,4.41
4156,-2,0,1,2.833,6.19,3.43
4157,-2,0,1,0.303,1.67,0.96
4158,-2,0,0,3.066,5.62,3.78
4159,-2,0,0,0.684,3.55,2.66
4160,-2,0,1,1.816,5.82,2.74
4161,-2,0,0,1.065,3.94,2.91
4162,-2,0,0,1.133,6.53,4.67
4163,-2,0,0,0.42,0.96,0.6
4164,-2,0,1,2.235,5.81,4.15
4165,-2,0,0,1.196,2.87,1.91
4166,-2,0,1,1.824,4.51,3.47
4167,-2,0,0,1.773,3.37,2.53
4168,-2,0,0,0.23,0.53,0.29
4169,-2,0,0,2.159,3.19,2.12
4170,-2,0,0,1.452,2.6,1.11
4171,-2,0,0,0.15,0.35,0.2
4172,-2,0,1,0.151,1.28,0.9
4173,-2,0,1,0.842,2.58,1.68
4174,-2,0,0,1.294,2.72,1.57
4175,-2,0,0,0.0,2.0,1.07
4176,-2,0,0,1.766,5.45,3.34
4177,-2,0,0,1.576,5.5,2.76
4178,-2,0,0,1.055,2.53,1.77
4179,-2,0,1,2.582,6.86,4.64
4180,-2,0,0,1.251,2.68,1.25
4181,-2,0,0,0.0,1.0,0.66
4182,-2,0,0,3.087,6.88,4.45
4183,-2,0,0,1.418,2.6,1.39
4184,-2,0,0,1.285,2.89,1.49
4185,-2,0,0,0.409,0.98,0.33
4186,-2,0,0,0.291,2.67,1.99
4187,-2,0,0,1.29,2.38,2.06
4188,-2,0,0,2.899,6.49,3.46
4189,-2,0,1,2.217,5.63,2.96
4190,-2,0,0,2.36,7.44,4.23
4191,-2,0,1,1.913,3.69,2.36
4192,-2,0,0,0.0,4.0,1.96
4193,-2,0,1,2.404,4.67,2.74
4194,-2,0,1,3.137,8.17,4.26
4195,-2,0,0,1.72,2.9,2.23
4196,-2,0,0,0.0,0.0,0.0
4197,-2,0,1,2.409,6.02,3.82
4198,-2,0,1,0.396,3.08,2.17
4199,-2,0,0,1.401,2.71,1.89
4200,-2,0,0,1.388,3.98,2.91
4201,-2,0,0,0.346,1.8,1.33
4202,-2,0,0,1.699,3.93,2.64
4203,-2,0,0,2.59,6.46,4.68
4204,-2,0,0,0.115,3.21,2.43
4205,-2,0,1,1.633,3.4,2.35
4206,-2,0,0,0.787,2.61,1.98
4207,-2,0,0,1.749,4.83,2.8
4208,-2,0,0,1.658,5.49,3.46
4209,-2,0,1,2.179,5.5,4.16
4210,-2,0,1,2.396,7.68,4.86
4211,-2,0,0,1.482,3.02,2.01
4212,-2,0,1,0.0,0.0,0.0
4213,-2,0,0,0.0,1.0,0.53
4214,-2,0,1,2.713,9.43,5.93
4215,-2,0,1,0.376,4.94,2.64
4216,-2,0,0,1.971,3.7,2.62
4217,-2,0,1,0.494,1.17,0.77
4218,-2,0,0,1.7,6.1,2.88
4219,-2,0,1,0.0,0.0,0.0
4220,-2,0,0,2.576,3.47,2.58
4221,-2,0,1,3.221,7.93,3.79
4222,-2,0,1,2.372,6.01,3.78
4223,-2,0,0,1.838,6.24,4.93
4224,-2,0,0,2.221,5.73,3.14
4225,-2,0,0,0.82,3.38,2.52
4226,-2,0,0,1.028,3.21,2.59
4227,-2,0,1,1.767,5.17,3.23
4228,-2,0,0,2.025,5.61,3.94
4229,-2,0,1,1.991,4.88,3.33
4230,-2,0,1,2.941,7.78,4.72
4231,-2,0,0,0.617,1.26,0.86
4232,-2,0,0,1.285,4.71,2.77
4233,-2,0,1,1.996,4.37,2.57
4234,-2,0,0,0.257,2.68,1.42
4235,-2,0,0,3.127,13.49,7.47
4236,-2,0,1,2.339,4.68,3.12
4237,-2,0,0,0.661,6.15,2.4
4238,-2,0,1,0.609,2.37,1.25
4239,-2,0,0,1.373,2.68,1.29
4240,-2,0,0,0.0,0.0,0.0
4241,-2,0,1,0.828,3.63,2.35
4242,-2,0,1,1.927,4.84,2.24
4243,-2,0,0,1.088,2.3,1.21
4244,-2,0,0,1.264,3.78,2.64
4245,-2,0,0,0.587,1.47,1.13
4246,-2,0,1,0.942,2.82,1.5
4247,-2,0,0,1.103,3.82,2.42
4248,-2,0,0,2.019,3.56,2.54
4249,-2,0,1,2.473,7.93,4.09
4250,-2,0,1,0.0,3.0,2.48
4251,-2,0,1,0.361,2.87,1.64
4252,-2,0,0,2.105,8.41,6.68
4253,-2,0,0,1.354,3.44,2.24
4254,-2,0,0,1.702,5.36,3.33
4255,-2,0,1,1.08,3.7,2.62
4256,-2,0,1,2.739,8.77,6.35
4257,-2,0,0,2.064,5.73,3.21
4258,-2,0,1,0.0,0.0,0.0
4259,-2,0,0,0.49,1.13,0.64
4260,-2,0,0,2.708,8.08,6.5
4261,-2,0,1,0.467,3.94,2.8
4262,-2,0,0,0.0,2.0,1.3
4263,-2,0,0,2.242,4.73,3.61
4264,-2,0,0,0.0,1.0,0.61
4265,-2,0,0,1.025,3.52,1.77
4266,-2,0,1,1.236,3.16,1.82
4267,-2,0,0,1.479,5.62,3.1
4268,-2,0,0,1.574,3.91,1.74
4269,-2,0,0,0.387,2.01,1.53
4270,-2,0,0,0.0,4.0,2.16
4271,-2,0,0,0.145,3.35,2.92
4272,-2,0,0,0.514,2.16,1.38
4273,-2,0,1,1.136,4.67,2.63
4274,-2,0,0,0.0,2.0,1.22
4275,-2,0,0,1.223,2.28,1.47
4276,-2,0,0,3.074,7.25,4.6
4277,-2,0,1,1.207,2.52,1.4
4278,-2,0,0,0.678,1.43,0.99
4279,-2,0,0,3.497,7.25,4.82
4280,-2,0,1,1.918,4.91,3.72
4281,-2,0,0,1.913,4.55,3.14
4282,-2,0,0,1.699,4.22,3.85
4283,-2,0,0,1.677,4.25,2.68
4284,-2,0,1,3.391,8.23,5.63
4285,-2,0,1,1.458,6.69,4.8
4286,-2,0,0,1.335,2.44,1.57
4287,-2,0,0,1.135,2.47,1.39
4288,-2,0,0,1.6,6.23,4.98
4289,-2,0,1,0.259,1.46,0.79
4290,-2,0,0,1.573,5.68,3.66
4291,-2,0,0,0.881,1.55,0.87
4292,-2,0,1,1.806,4.86,2.53
4293,-2,0,1,1.447,4.99,3.19
4294,-2,0,1,0.074,0.13,0.09
4295,-2,0,1,1.82,3.86,1.89
4296,-2,0,0,0.877,2.98,1.84
4297,-2,0,1,1.753,4.41,2.9
4298,-2,0,1,1.201,2.88,1.6
4299,-2,0,0,2.588,6.96,3.94
4300,-2,0,1,2.244,7.45,4.78
4301,-2,0,0,1.609,4.53,2.82
4302,-2,0,0,2.613,7.81,5.14
4303,-2,0,0,1.128,2.1,1.33
4304,-2,0,0,0.643,3.41,2.5
4305,-2,0,1,0.712,1.69,1.39
4306,-2,0,1,1.838,5.77,3.45
4307,-2,0,0,2.23,5.01,3.97
4308,-2,0,0,1.191,3.47,2.39
4309,-2,0,0,0.0,0.0,0.0
4310,-2,0,0,2.328,5.12,3.24
4311,-2,0,0,0.0,0.0,0.0
4312,-2,0,1,0.685,2.24,1.7
4313,-2,0,0,3.706,8.77,6.48
4314,-2,0,0,0.0,0.0,0.0
4315,-2,0,0,2.81,6.85,4.24
4316,-2,0,0,0.958,3.71,2.12
4317,-2,0,0,0.293,1.58,0.89
4318,-2,0,0,1.697,5.62,2.75
4319,-2,0,0,0.711,2.43,1.71
4320,-2,0,1,0.883,3.87,3.34
4321,-2,0,0,0.0,1.0,0.79
4322,-2,0,0,2.299,5.95,5.03
4323,-2,0,1,1.96,5.57,2.58
4324,-2,0,1,0.941,2.72,1.8
4325,-2,0,1,2.349,5.32,4.12
4326,-2,0,0,2.094,5.36,3.48
4327,-2,0,1,2.205,7.36,4.2
4328,-2,0,0,0.181,0.38,0.27
4329,-2,0,0,0.0,2.0,1.43
4330,-2,0,1,1.325,3.09,1.85
4331,-2,0,0,0.877,2.72,1.59
4332,-2,0,0,0.321,1.71,1.2
4333,-2,0,1,1.669,9.48,7.05
4334,-2,0,0,2.342,4.4,2.56
4335,-2,0,0,0.607,3.46,2.6
4336,-2,0,0,2.326,5.15,4.07
4337,-2,0,0,2.273,5.58,3.25
4338,-2,0,0,2.196,4.72,2.85
4339,-2,0,0,2.507,7.73,3.94
4340,-2,0,1,0.0,1.0,0.8
4341,-2,0,0,2.81,5.43,3.41
4342,-2,0,1,2.307,3.99,2.68
4343,-2,0,0,1.378,4.23,3.44
4344,-2,0,0,2.925,5.71,3.22
4345,-2,0,0,1.918,4.06,2.58
4346,-2,0,1,1.535,3.67,1.82
4347,-2,0,0,0.052,1.1,0.61
4348,-2,0,0,0.0,4.0,2.28
4349,-2,0,0,0.682,1.5,1.14
4350,-2,0,1,1.64,3.83,1.38
4351,-2,0,0,0.602,2.03,1.39
4352,-2,0,1,1.637,4.81,3.57
4353,-2,0,0,0.968,3.5,1.95
4354,-2,0,1,1.853,6.39,3.4
4355,-2,0,1,0.0,3.0,1.96
4356,-2,0,1,2.816,7.29,4.37
4357,-2,0,0,0.0,0.0,0.0
4358,-2,0,0,3.162,6.55,4.51
4359,-2,0,0,1.23,3.38,1.93
4360,-2,0,0,0.509,0.78,0.57
4361,-2,0,0,1.623,5.09,4.07
4362,-2,0,0,1.158,2.56,1.79
4363,-2,0,1,0.306,0.65,0.39
4364,-2,0,0,1.127,3.4,2.08
4365,-2,0,0,0.0,1.0,0.47
4366,-2,0,1,2.526,5.93,3.99
4367,-2,0,1,0.0,2.0,1.37
4368,-2,0,0,1.112,4.37,3.04
4369,-2,0,0,1.179,2.32,1.51
4370,-2,0,1,0.0,0.0,0.0
4371,-2,0,0,0.732,5.2,3.26
4372,-2,0,1,3.99,8.07,6.0
4373,-2,0,0,1.58,3.23,1.44
4374,-2,0,1,3.425,7.18,5.92
4375,-2,0,0,0.514,1.03,0.79
4376,-2,0,1,2.439,6.59,5.83
4377,-2,0,0,0.648,4.65,2.41
4378,-2,0,0,2.144,4.87,3.21
4379,-2,0,0,0.0,2.0,1.12
4380,-2,0,1,0.631,2.05,1.34
4381,-2,0,0,2.003,4.95,3.34
4382,-2,0,0,0.943,2.09,1.73
4383,-2,0,0,2.106,4.95,2.81
4384,-2,0,0,1.576,2.8,1.87
4385,-2,0,0,0.947,4.1,3.58
4386,-2,0,0,3.329,8.18,6.42
4387,-2,0,0,0.288,3.7,2.58
4388,-2,0,1,1.91,5.57,3.17
4389,-2,0,1,0.0,2.0,1.25
4390,-2,0,0,1.548,4.03,2.66
4391,-2,0,1,2.917,5.3,3.41
4392,-2,0,1,0.828,2.33,1.44
4393,-2,0,0,0.551,1.38,0.81
4394,-2,0,1,1.042,2.34,1.95
4395,-2,0,0,3.088,7.9,4.58
4396,-2,0,1,0.0,0.0,0.0
4397,-2,0,0,2.188,4.29,2.42
4398,-2,0,0,1.228,4.58,3.55
4399,-2,0,0,2.188,6.14,4.51
4400,-2,0,1,1.921,5.88,3.87
4401,-2,0,0,0.178,1.38,0.76
4402,-2,0,1,0.0,0.0,0.0
4403,-2,0,1,2.024,3.59,2.85
4404,-2,0,0,2.961,7.25,3.33
4405,-2,0,0,1.949,4.83,2.62
4406,-2,0,1,1.829,6.23,5.52
4407,-2,0,0,1.714,5.41,3.56
4408,-2,0,0,0.494,2.93,2.34
4409,-2,0,0,1.085,3.75,2.87
4410,-2,0,0,0.812,2.48,1.37
4411,-2,0,0,1.843,7.59,4.86
4412,-2,0,1,0.215,1.45,0.76
4413,-2,0,0,0.0,0.0,0.0
4414,-2,0,1,1.668,6.33,3.6
4415,-2,0,1,2.094,4.4,2.73
4416,-2,0,0,1.132,4.62,2.62
4417,-2,0,1,1.099,3.45,1.86
4418,-2,0,0,2.549,6.76,3.04
4419,-2,0,0,2.792,6.64,3.03
4420,-2,0,0,2.698,5.59,4.5
4421,-2,0,1,0.0,0.0,0.0
4422,-2,0,1,1.819,5.74,3.13
4423,-2,0,1,0.512,1.11,1.02
4424,-2,0,1,2.361,6.46,4.78
4425,-2,0,0,0.399,0.82,0.52
4426,-2,0,1,1.624,4.56,3.34
4427,-2,0,0,1.221,2.82,1.55
4428,-2,0,1,2.226,5.83,3.78
4429,-2,0,1,2.79,7.23,4.2
4430,-2,0,1,1.332,3.83,2.25
4431,-2,0,1,1.391,4.3,2.86
4432,-2,0,1,1.931,2.8,1.47
4433,-2,0,0,1.322,4.85,3.1
4434,-2,0,0,2.213,4.07,3.48
4435,-2,0,0,0.0,3.0,2.02
4436,-2,0,0,0.61,3.34,2.38
4437,-2,0,1,1.895,5.03,2.42
4438,-2,0,0,1.061,7.49,4.72
4439,-2,0,0,1.846,5.52,3.51
4440,-2,0,0,0.0,0.0,0.0
4441,-2,0,0,3.29,6.62,3.95
4442,-2,0,1,1.356,3.55,2.63
4443,-2,0,1,0.0,1.0,0.81
4444,-2,0,0,1.348,3.73,2.22
4445,-2,0,0,1.774,5.08,2.79
4446,-2,0,0,0.818,2.86,1.95
4447,-2,0,1,0.19,1.43,0.89
4448,-2,0,0,2.423,8.1,4.37
4449,-2,0,0,1.045,1.79,1.27
4450,-2,0,0,2.016,4.45,3.75
4451,-2,0,1,1.652,4.61,2.56
4452,-2,0,0,1.977,6.04,4.54
4453,-2,0,0,0.233,0.62,0.37
4454,-2,0,0,0.987,3.95,2.31
4455,-2,0,0,0.0,3.0,1.72
4456,-2,0,0,0.0,1.0,0.74
4457,-2,0,1,1.734,4.21,3.3
4458,-2,0,1,0.494,2.03,1.33
4459,-2,0,0,1.187,3.43,2.69
4460,-2,0,0,0.947,2.62,1.72
4461,-2,0,0,0.256,1.49,0.77
4462,-2,0,0,1.567,2.88,2.31
4463,-2,0,0,1.095,4.3,2.83
4464,-2,0,0,2.783,6.32,4.41
4465,-2,0,0,3.639,7.44,4.84
4466,-2,0,0,1.985,5.01,2.59
4467,-2,0,0,1.38,3.26,1.76
4468,-2,0,0,1.136,4.09,2.78
4469,-2,0,1,2.465,4.51,2.46
4470,-2,0,1,2.718,5.14,3.56
4471,-2,0,0,0.214,1.41,0.76
4472,-2,0,0,2.638,5.35,2.98
4473,-2,0,1,1.38,4.99,3.57
4474,-2,0,0,1.2,3.47,2.41
4475,-2,0,1,1.138,3.47,1.9
4476,-2,0,1,1.008,3.1,2.03
4477,-2,0,1,0.22,1.35,0.7
4478,-2,0,0,1.859,4.71,3.32
4479,-2,0,0,0.247,1.31,0.55
4480,-2,0,0,1.708,6.02,4.1
4481,-2,0,0,2.192,6.13,3.09
4482,-2,0,1,0.842,1.92,0.93
4483,-2,0,0,0.121,1.27,0.81
4484,-2,0,1,2.096,8.02,7.08
4485,-2,0,0,0.658,3.39,2.93
4486,-2,0,0,2.554,5.05,3.35
4487,-2,0,0,0.155,2.32,1.73
4488,-2,0,0,2.107,4.28,3.39
4489,-2,0,1,1.002,2.21,1.26
4490,-2,0,1,2.087,4.95,3.37
4491,-2,0,1,0.63,1.21,0.96
4492,-2,0,0,0.664,2.59,1.65
4493,-2,0,0,2.022,6.95,4.55
4494,-2,0,0,1.424,3.58,2.79
4495,-2,0,1,2.04,5.44,3.37
4496,-2,0,0,2.006,4.62,3.1
4497,-2,0,0,0.74,1.62,0.95
4498,-2,0,0,1.402,2.68,1.32
4499,-2,0,0,2.176,4.7,3.93
4500,-2,0,0,1.944,4.32,3.02
4501,-2,0,1,2.151,5.04,3.12
4502,-2,0,0,1.089,2.47,1.72
4503,-2,0,0,1.042,2.03,1.07
4504,-2,0,1,0.875,2.12,1.48
4505,-2,0,1,2.296,5.58,2.2
4506,-2,0,0,0.939,3.6,2.34
4507,-2,0,0,1.564,4.08,2.39
4508,-2,0,0,2.453,4.1,2.43
4509,-2,0,0,0.306,1.79,1.15
4510,-2,0,0,0.19,1.36,0.88
4511,-2,0,0,2.365,7.2,4.36
4512,-2,0,1,1.734,4.25,2.58
4513,-2,0,0,0.746,4.11,2.13
4514,-2,0,1,2.701,4.71,3.14
4515,-2,0,1,3.104,7.04,5.47
4516,-2,0,0,1.059,2.54,1.94
4517,-2,0,1,0.854,3.18,2.08
4518,-2,0,1,2.203,4.49,3.55
4519,-2,0,0,2.079,6.2,4.05
4520,-2,0,1,2.582,6.59,4.88
4521,-2,0,0,2.383,4.32,2.64
4522,-2,0,1,2.101,5.73,4.55
4523,-2,0,0,0.453,1.19,0.76
4524,-2,0,0,1.312,2.49,1.88
4525,-2,0,1,1.418,3.84,2.31
4526,-2,0,0,1.605,6.45,4.08
4527,-2,0,1,0.739,2.53,1.39
4528,-2,0,0,1.205,2.24,1.59
4529,-2,0,0,1.463,3.27,2.0
4530,-2,0,1,0.249,1.55,1.19
4531,-2,0,1,2.721,6.07,4.83
4532,-2,0,0,1.341,4.68,3.71
4533,-2,0,0,0.399,0.66,0.45
4534,-2,0,0,0.373,1.68,0.87
4535,-2,0,0,1.514,4.61,3.22
4536,-2,0,0,1.524,3.43,1.48
4537,-2,0,1,1.642,4.41,3.17
4538,-2,0,0,0.0,1.0,0.69
4539,-2,0,0,1.791,3.47,1.92
4540,-2,0,0,0.942,4.08,2.56
4541,-2,0,1,0.811,2.62,1.6
4542,-2,0,1,2.385,5.71,4.38
4543,-2,0,0,0.58,1.36,1.04
4544,-2,0,0,2.546,4.86,3.37
4545,-2,0,0,0.751,2.36,1.81
4546,-2,0,0,2.138,4.75,2.66
4547,-2,0,0,0.258,1.49,1.39
4548,-2,0,1,2.937,6.42,4.59
4549,-2,0,1,1.66,5.25,3.97
4550,-2,0,1,2.299,5.06,2.71
4551,-2,0,1,0.762,2.31,1.62
4552,-2,0,1,2.025,4.9,2.79
4553,-2,0,0,0.717,1.59,0.77
4554,-2,0,1,2.369,4.61,3.03
4555,-2,0,1,3.226,7.74,4.16
4556,-2,0,1,1.041,3.42,2.17
4557,-2,0,0,1.815,5.0,1.81
4558,-2,0,0,0.794,2.46,1.69
4559,-2,0,0,1.354,3.29,2.03
4560,-2,0,0,2.864,7.79,6.57
4561,-2,0,0,2.064,5.48,2.29
4562,-2,0,1,1.758,6.03,3.64
4563,-2,0,1,2.568,9.56,7.61
4564,-2,0,0,0.926,3.05,2.52
4565,-2,0,0,2.938,6.62,5.02
4566,-2,0,0,1.935,5.48,4.63
4567,-2,0,0,2.796,6.9,4.84
4568,-2,0,1,2.817,8.72,5.06
4569,-2,0,1,0.0,1.0,0.62
4570,-2,0,0,1.717,2.93,1.73
4571,-2,0,0,0.698,2.71,2.0
4572,-2,0,1,0.378,0.85,0.63
4573,-2,0,1,4.011,8.96,5.54
4574,-2,0,1,1.833,4.71,3.35
4575,-2,0,0,2.277,5.32,4.3
4576,-2,0,0,1.465,4.34,2.65
4577,-2,0,0,0.209,3.31,2.56
4578,-2,0,1,2.38,4.68,4.14
4579,-2,0,1,0.58,1.35,0.76
4580,-2,0,1,1.995,5.73,3.92
4581,-2,0,0,2.329,6.03,4.83
4582,-2,0,0,2.295,5.57,2.65
4583,-2,0,1,0.0,3.0,2.57
4584,-2,0,0,0.0,2.0,1.54
4585,-2,0,1,0.28,2.69,2.08
4586,-2,0,0,0.557,1.11,0.59
4587,-2,0,0,1.39,3.56,2.31
4588,-2,0,0,1.92,4.94,3.46
4589,-2,0,0,1.695,4.95,4.21
4590,-2,0,0,1.635,3.23,2.18
4591,-2,0,1,0.912,1.69,1.14
4592,-2,0,0,2.223,5.1,2.01
4593,-2,0,0,2.464,6.5,3.38
4594,-2,0,1,1.764,3.66,2.46
4595,-2,0,0,1.668,3.14,2.3
4596,-2,0,1,0.646,2.67,2.08
4597,-2,0,0,0.918,2.55,1.16
4598,-2,0,1,3.706,9.52,6.48
4599,-2,0,0,1.804,4.62,3.19
4600,-2,0,1,2.852,7.77,4.17
4601,-2,0,1,0.529,1.26,0.84
4602,-2,0,0,0.418,0.91,0.6
4603,-2,0,0,1.922,5.94,4.53
4604,-2,0,1,0.073,0.18,0.13
4605,-2,0,0,1.614,3.88,2.75
4606,-2,0,0,1.568,5.67,2.82
4607,-2,0,0,0.032,3.06,1.69
4608,-2,0,0,1.645,4.59,3.13
4609,-2,0,0,4.71,13.62,8.92
4610,-2,0,1,1.645,3.28,2.01
4611,-2,0,1,1.624,3.01,1.45
4612,-2,0,1,0.881,2.38,1.67
4613,-2,0,1,2.448,4.54,3.44
4614,-2,0,0,1.51,4.25,2.52
4615,-2,0,0,1.724,4.85,3.21
4616,-2,0,1,2.894,7.08,3.18
4617,-2,0,1,3.686,8.89,5.95
4618,-2,0,1,0.061,1.12,0.77
4619,-2,0,0,1.854,4.04,2.14
4620,-2,0,0,0.772,1.49,1.0
4621,-2,0,0,1.67,5.31,3.16
4622,-2,0,1,1.498,3.77,1.32
4623,-2,0,1,0.255,1.46,0.86
4624,-2,0,0,1.218,2.55,2.2
4625,-2,0,1,2.482,7.79,3.62
4626,-2,0,1,0.0,2.0,1.43
4627,-2,0,0,1.94,5.05,4.02
4628,-2,0,0,2.23,7.72,5.68
4629,-2,0,1,1.047,5.22,3.35
